order_id,order_date,customer_id,category,region,channel,quantity,unit_price,discount_rate,returned,delivery_days,rating
O00888,2025-02-24,C0077,Fashion,Busan,App,1,62000.0,0.0,0,3.0,4.0
O00889,2025-03-09,C0200,Electronics,Daegu,App,4,112100.0,0.0,0,4.0,4.0
O00890,2025-10-11,C0116,Electronics,Busan,Web,1,158800.0,0.0,0,5.0,3.0
O00891,2025-05-21,C0057,Home,Busan,Web,1,42100.0,0.2,0,3.0,5.0
O00892,2025-12-21,C0060,Home,Incheon,App,2,47200.0,0.3,0,2.0,4.0
O00893,2025-04-11,C0209,Fashion,Daejeon,App,30,60100.0,0.1,0,2.0,5.0
O00894,2025-02-10,C0079,Fashion,Busan,App,1,62700.0,0.0,0,4.0,5.0
O00895,2025-11-05,C0093,Electronics,Incheon,App,5,95100.0,0.2,0,5.0,3.0
O00896,2025-12-04,C0189,Food,Seoul,App,2,22600.0,0.1,0,4.0,2.0
O00897,2025-04-26,C0099,Fashion,Seoul,Web,2,56800.0,0.0,0,2.0,5.0
O00898,2025-03-25,C0117,Books,Daegu,App,2,18400.0,0.05,0,2.0,4.0
O00899,2025-03-18,C0074,Home,Daegu,Web,3,31300.0,0.1,0,3.0,4.0
O00900,2025-08-05,C0104,Books,Busan,Web,3,22000.0,0.0,0,3.0,4.0
O00901,2025-07-13,C0208,Food,Daegu,Web,2,15200.0,0.05,0,2.0,4.0
O00902,2025-04-18,C0161,Fashion,Busan,App,1,47200.0,0.1,0,7.0,4.0
O00903,2025-01-19,C0300,Food,Busan,App,1,19200.0,0.0,0,3.0,4.0
O00904,2025-07-19,C0232,Fashion,Incheon,App,2,36600.0,0.05,0,2.0,5.0
O00905,2025-12-22,C0006,Electronics,,Web,3,144700.0,0.05,0,5.0,4.0
O00906,2025-09-28,C0114,Fashion,Daejeon,App,1,34300.0,0.1,0,6.0,3.0
O00907,2025-07-25,C0087,Fashion,Incheon,App,1,53300.0,0.3,0,4.0,4.0
O00908,2025-02-15,C0177,Electronics,Busan,App,1,155300.0,0.2,0,5.0,4.0
O00909,2025-04-15,C0080,Electronics,Incheon,App,1,113300.0,0.1,0,1.0,5.0
O00910,2025-05-02,C0290,Books,Daegu,App,3,19100.0,0.1,0,4.0,5.0
O00911,2025-11-07,C0090,Home,Busan,App,1,28300.0,0.1,0,1.0,5.0
O00912,2025-12-03,C0157,Home,Daejeon,App,2,45200.0,0.05,0,1.0,5.0
O00913,2025-12-09,C0037,Books,Incheon,App,2,21900.0,0.0,0,5.0,4.0
O00914,2025-12-28,C0273,Fashion,Daegu,Web,4,36300.0,0.1,0,2.0,4.0
O00915,2025-12-27,C0274,Home,Daejeon,Web,1,41500.0,0.1,0,1.0,4.0
O00916,2025-12-21,C0239,Books,Incheon,Web,4,16900.0,0.05,0,2.0,4.0
O00917,2025-01-30,C0106,Food,Seoul,App,2,19300.0,0.2,0,6.0,3.0
O00918,2025-02-27,C0018,Fashion,,App,2,53800.0,0.1,0,5.0,4.0
O00919,2025-05-06,C0214,Fashion,,App,1,46900.0,0.05,0,3.0,5.0
O00920,2025-08-17,C0129,Electronics,Incheon,App,1,134400.0,0.0,0,7.0,2.0
O00921,2025-02-10,C0298,Electronics,Daejeon,Web,2,103400.0,0.0,0,3.0,4.0
O00922,2025-11-26,C0210,Electronics,Incheon,App,1,115800.0,0.05,0,7.0,3.0
O00923,2025-09-13,C0162,Food,Daegu,Web,1,23500.0,0.05,0,3.0,5.0
O00924,2025-08-13,C0297,Food,Incheon,App,2,14000.0,0.0,0,1.0,4.0
O00925,2025-03-10,C0241,Home,Busan,Web,2,39100.0,0.0,0,1.0,4.0
O00926,2025-04-15,C0138,Food,Busan,App,1,14900.0,0.0,1,2.0,3.0
O00927,2025-03-08,C0006,Electronics,Incheon,App,1,155100.0,0.1,1,2.0,5.0
O00928,2025-11-27,C0028,Fashion,Seoul,App,1,49700.0,0.1,0,2.0,4.0
O00929,2025-08-30,C0134,Fashion,Incheon,Web,3,44200.0,0.05,0,3.0,4.0
O00930,2025-11-01,C0169,Books,Incheon,App,4,14000.0,0.0,0,7.0,3.0
O00931,2025-05-03,C0010,Food,Daejeon,App,1,18100.0,0.0,0,2.0,5.0
O00932,2025-06-03,C0038,Books,Seoul,App,1,21900.0,0.0,0,2.0,4.0
O00933,2025-06-17,C0212,Fashion,Daejeon,App,1,47500.0,0.05,0,7.0,3.0
O00934,2025-11-06,C0226,Books,Incheon,Web,1,16500.0,0.0,0,2.0,5.0
O00935,2025-11-09,C0009,Electronics,Daegu,App,3,146700.0,0.0,0,6.0,4.0
O00936,2025-03-27,C0153,Fashion,Incheon,Web,1,43400.0,0.3,0,5.0,4.0
O00937,2025-12-18,C0025,Home,Busan,Web,1,35000.0,0.05,0,7.0,4.0
O00938,2025-02-19,C0218,Electronics,Daejeon,App,1,112300.0,0.2,0,4.0,4.0
O00939,2025-12-08,C0251,Books,Busan,App,1,12900.0,0.0,0,5.0,
O00940,2025-02-11,C0261,Books,Seoul,Web,3,19200.0,0.0,0,2.0,5.0
O00941,2025-04-20,C0180,Home,Daegu,Web,2,45900.0,0.2,0,5.0,5.0
O00942,2025-11-26,C0189,Fashion,Daegu,Web,2,60000.0,0.05,0,5.0,5.0
O00943,2025-03-16,C0278,Electronics,Daejeon,Web,1,158000.0,0.1,0,7.0,2.0
O00944,2025-06-21,C0184,Food,Incheon,App,4,18300.0,0.3,0,1.0,5.0
O00945,2025-07-06,C0134,Home,Seoul,Web,1,31500.0,0.1,0,2.0,4.0
O00946,2025-04-12,C0227,Food,Seoul,App,3,20600.0,0.0,0,1.0,4.0
O00947,2025-10-21,C0178,Food,Incheon,Web,3,24600.0,0.05,0,6.0,3.0
O00948,2025-11-27,C0253,Electronics,Busan,Web,1,145100.0,0.0,0,1.0,
O00949,2025-12-03,C0158,Electronics,Daejeon,App,3,125600.0,0.0,0,7.0,4.0
O00950,2025-05-21,C0261,Food,Seoul,Web,1,21300.0,0.0,0,3.0,4.0
O00951,2025-08-08,C0014,Electronics,Daejeon,App,2,148900.0,0.2,0,3.0,5.0
O00952,2025-04-13,C0011,Books,Busan,App,1,21500.0,0.1,0,7.0,3.0
O00953,2025-04-12,C0030,Electronics,Seoul,App,1,148100.0,0.0,0,6.0,3.0
O00954,2025-03-08,C0167,Food,Busan,App,1,18100.0,0.0,0,4.0,3.0
O00955,2025-12-18,C0213,Books,Seoul,Web,1,14300.0,0.1,0,7.0,4.0
O00956,2025-12-06,C0065,Home,Incheon,App,1,36700.0,0.2,0,6.0,3.0
O00957,2025-11-10,C0047,Electronics,Busan,App,1,111600.0,0.0,0,5.0,3.0
O00958,2025-08-03,C0259,Books,Incheon,App,2,21800.0,0.0,0,3.0,5.0
O00959,2025-07-23,C0226,Electronics,Incheon,Web,1,126700.0,0.2,0,7.0,3.0
O00960,2025-08-08,C0195,Home,Seoul,Web,1,36100.0,0.2,0,6.0,5.0
O00961,2025-08-11,C0147,Books,Seoul,Web,5,15100.0,0.2,0,7.0,2.0
O00962,2025-06-29,C0127,Food,Seoul,Web,4,20700.0,0.0,0,7.0,3.0
O00963,2025-02-24,C0007,Electronics,Seoul,App,1,127700.0,0.0,0,4.0,3.0
O00964,2025-02-21,C0057,Books,Seoul,Web,1,12600.0,0.05,0,3.0,3.0
O00965,2025-12-21,C0270,Electronics,Busan,Web,2,157000.0,0.0,0,7.0,3.0
O00966,2025-07-19,C0102,Food,Incheon,Web,2,17100.0,0.2,0,7.0,5.0
O00967,2025-12-21,C0212,Food,Busan,App,1,18100.0,0.0,0,1.0,5.0
O00968,2025-03-09,C0212,Fashion,Busan,Web,2,38000.0,0.1,1,5.0,3.0
O00969,2025-08-18,C0093,Home,Incheon,App,1,38100.0,0.2,0,5.0,2.0
O00970,2025-03-27,C0062,Electronics,Incheon,Web,1,143000.0,0.3,0,6.0,2.0
O00971,2025-04-15,C0208,Books,Busan,App,2,21100.0,0.1,0,7.0,3.0
O00972,2025-01-13,C0029,Fashion,Busan,Web,2,33100.0,0.2,1,2.0,4.0
O00973,2025-02-19,C0149,Fashion,Incheon,App,3,62200.0,0.0,0,7.0,
O00974,2025-12-12,C0267,Home,Seoul,Web,1,41700.0,0.05,0,5.0,2.0
O00975,2025-05-14,C0214,Food,Incheon,Web,1,16200.0,0.0,0,1.0,5.0
O00976,2025-09-09,C0230,Home,Daejeon,Web,1,29500.0,0.3,0,4.0,5.0
O00977,2025-07-12,C0025,Home,Busan,Web,1,31800.0,0.2,0,1.0,5.0
O00978,2025-06-15,C0060,Home,Seoul,Web,1,46000.0,0.0,0,7.0,2.0
O00979,2025-08-09,C0083,Books,Daegu,App,1,14500.0,0.0,0,6.0,
O00980,2025-03-19,C0088,Fashion,Seoul,App,2,46100.0,0.05,0,7.0,3.0
O00981,2025-12-29,C0059,Books,Seoul,Web,2,19100.0,0.0,0,5.0,4.0
O00982,2025-11-20,C0292,Food,Seoul,App,1,23600.0,0.2,0,3.0,3.0
O00983,2025-11-02,C0050,Books,Daejeon,App,1,18600.0,0.0,1,3.0,5.0
O00984,2025-07-13,C0213,Books,Daejeon,Web,2,19600.0,0.1,0,7.0,3.0
O00985,2025-03-05,C0177,Food,Incheon,Web,1,14800.0,0.1,0,2.0,4.0
O00986,2025-12-13,C0184,Fashion,,Web,3,59100.0,0.05,0,7.0,5.0
O00987,2025-05-22,C0065,Food,Daegu,Web,1,16100.0,0.0,0,3.0,4.0
O00988,2025-01-21,C0093,Food,Daegu,App,2,14200.0,0.3,0,5.0,4.0
O00989,2025-05-22,C0182,Fashion,Incheon,App,3,62300.0,0.1,0,5.0,3.0
O00990,2025-11-14,C0090,Food,Daejeon,App,2,15100.0,0.05,0,1.0,4.0
O00991,2025-09-15,C0209,Fashion,Daegu,App,2,35800.0,0.05,0,2.0,4.0
O00992,2025-11-04,C0012,Home,Seoul,App,2,39800.0,0.2,0,2.0,5.0
O00993,2025-11-14,C0022,Food,Busan,Web,1,16600.0,0.2,0,6.0,4.0
O00994,2025-03-29,C0219,Electronics,Daejeon,Web,2,95200.0,0.2,0,1.0,5.0
O00995,2025-12-14,C0186,Fashion,Incheon,Web,3,50400.0,0.1,0,5.0,3.0
O00996,2025-07-01,C0013,Food,Busan,Web,4,22200.0,0.2,0,1.0,5.0
O00997,2025-09-22,C0270,Home,Daejeon,Web,1,43900.0,0.0,0,6.0,2.0
O00998,2025-01-01,C0002,Books,Daegu,App,1,12900.0,0.1,0,7.0,2.0
O00999,2025-12-30,C0287,Electronics,Incheon,Web,2,130800.0,0.05,0,3.0,4.0
O01000,2025-04-27,C0219,Food,Incheon,Web,2,22900.0,0.1,0,2.0,5.0
O01001,2025-01-26,C0297,Books,Seoul,App,1,13000.0,0.3,0,4.0,5.0
O01002,2025-07-09,C0285,Books,Busan,Web,1,13500.0,0.3,0,5.0,3.0
O01003,2025-02-23,C0094,Electronics,Incheon,App,1,84200.0,0.05,0,6.0,3.0
O01004,2025-03-05,C0227,Books,Daejeon,Web,1,17100.0,0.1,0,5.0,2.0
O01005,2025-09-19,C0064,Fashion,Busan,App,1,37600.0,0.2,0,5.0,
O01006,2025-06-12,C0142,Fashion,Seoul,Web,1,54300.0,0.3,0,5.0,4.0
O01007,2025-12-14,C0073,Fashion,Incheon,App,1,61800.0,0.1,0,2.0,5.0
O01008,2025-05-13,C0146,Food,Daejeon,Web,4,15200.0,0.0,0,,5.0
O01009,2025-10-28,C0262,Food,Incheon,Web,1,20800.0,0.0,0,7.0,3.0
O01010,2025-07-10,C0131,Home,Busan,App,1,29700.0,0.2,0,5.0,4.0
O01011,2025-10-01,C0028,Electronics,Daegu,Web,1,85500.0,0.1,0,7.0,3.0
O01012,2025-09-06,C0098,Books,Daegu,Web,1,19700.0,0.1,1,5.0,4.0
O01013,2025-07-15,C0236,Fashion,Busan,App,4,45200.0,0.1,0,,4.0
O01014,2025-12-20,C0157,Electronics,Daejeon,Web,3,163500.0,0.05,1,4.0,4.0
O01015,2025-05-22,C0169,Home,Incheon,App,30,37600.0,0.05,1,5.0,4.0
O01016,2025-03-15,C0130,Home,Seoul,App,1,28400.0,0.2,0,2.0,5.0
O01017,2025-10-08,C0088,Food,Incheon,Web,1,18300.0,0.0,0,4.0,5.0
O01018,2025-11-26,C0180,Books,Daejeon,App,1,13500.0,0.1,0,6.0,2.0
O01019,2025-01-17,C0190,Electronics,Busan,Web,1,157800.0,0.1,0,1.0,4.0
O01020,2025-07-06,C0270,Fashion,Incheon,App,1,53300.0,0.2,0,1.0,5.0
O01021,2025-12-07,C0186,Home,Daegu,Web,1,32900.0,0.0,0,2.0,3.0
O01022,2025-11-04,C0299,Food,Daegu,Web,2,19300.0,0.1,0,5.0,3.0
O01023,2025-12-30,C0248,Food,Daejeon,Web,1,21000.0,0.0,0,2.0,4.0
O01024,2025-08-08,C0024,Fashion,Seoul,App,1,56200.0,0.0,0,4.0,5.0
O01025,2025-10-01,C0118,Food,Incheon,App,1,13600.0,0.05,0,1.0,5.0
O01026,2025-05-06,C0116,Books,Incheon,App,1,11500.0,0.0,0,2.0,5.0
O01027,2025-12-19,C0001,Home,Seoul,App,1,27300.0,0.2,0,1.0,5.0
O01028,2025-06-01,C0055,Books,Daegu,App,1,15600.0,0.2,1,6.0,3.0
O01029,2025-11-01,C0229,Food,Seoul,App,1,18500.0,0.0,0,4.0,4.0
O01030,2025-06-16,C0106,Fashion,Incheon,App,1,35800.0,0.2,1,2.0,
O01031,2025-08-21,C0045,Fashion,Busan,App,3,44500.0,0.05,0,4.0,5.0
O01032,2025-10-25,C0087,Food,Seoul,Web,3,18200.0,0.1,0,,3.0
O01033,2025-07-30,C0083,Fashion,Daejeon,App,1,34900.0,0.2,0,6.0,2.0
O01034,2025-12-10,C0053,Fashion,Busan,App,1,60400.0,0.1,0,7.0,2.0
O01035,2025-06-23,C0031,Fashion,Busan,Web,2,50400.0,0.0,0,3.0,4.0
O01036,2025-09-25,C0230,Food,Daejeon,Web,2,17500.0,0.0,0,3.0,2.0
O01037,2025-05-22,C0248,Fashion,Daejeon,Web,1,47500.0,0.05,0,3.0,5.0
O01038,2025-06-18,C0149,Food,Seoul,App,1,16600.0,0.2,0,3.0,5.0
O01039,2025-07-02,C0185,Books,Busan,Web,1,20800.0,0.1,0,7.0,3.0
O01040,2025-02-22,C0276,Books,Daegu,App,2,17600.0,0.05,0,1.0,4.0
O01041,2025-02-07,C0253,Books,Daegu,App,1,16700.0,0.0,0,6.0,4.0
O01042,2025-10-04,C0010,Electronics,Daejeon,App,1,160500.0,0.2,0,7.0,2.0
O01043,2025-09-29,C0286,Home,Incheon,Web,1,45000.0,0.0,0,6.0,3.0
O01044,2025-10-02,C0021,Fashion,Seoul,App,1,57100.0,0.1,0,5.0,
O01045,2025-01-09,C0008,Books,Daejeon,App,1,13700.0,0.1,0,6.0,4.0
O01046,2025-05-16,C0121,Food,Seoul,Web,2,14500.0,0.0,0,1.0,5.0
O01047,2025-03-23,C0224,Fashion,Seoul,Web,1,53200.0,0.0,0,6.0,4.0
O01048,2025-11-10,C0025,Home,Daegu,Web,1,36000.0,0.05,0,4.0,5.0
O01049,2025-11-29,C0088,Food,Daegu,Web,1,21200.0,0.0,0,7.0,3.0
O01050,2025-04-13,C0079,Home,Seoul,App,3,43100.0,0.1,1,1.0,5.0
O01051,2025-10-04,C0120,Home,Seoul,App,1,31700.0,0.2,0,7.0,3.0
O01052,2025-02-23,C0296,Electronics,Incheon,App,1,107900.0,0.0,0,5.0,2.0
O01053,2025-04-24,C0100,Home,Busan,App,1,36500.0,0.05,0,1.0,4.0
O01054,2025-02-27,C0063,Fashion,Daegu,App,3,40100.0,0.0,0,4.0,3.0
O01055,2025-04-28,C0037,Books,Incheon,App,2,18700.0,0.0,0,1.0,4.0
O01056,2025-10-07,C0060,Books,Incheon,App,3,19600.0,0.1,0,1.0,4.0
O01057,2025-12-11,C0040,Food,Incheon,Web,2,18500.0,0.1,0,4.0,4.0
O01058,2025-03-25,C0173,Electronics,Busan,App,1,144800.0,0.1,1,6.0,
O01059,2025-08-13,C0127,Books,Busan,Web,1,16900.0,0.0,0,1.0,5.0
O01060,2025-10-18,C0150,Fashion,Daegu,App,1,54000.0,0.1,0,2.0,3.0
O01061,2025-12-21,C0250,Home,Incheon,App,2,30000.0,0.05,0,3.0,3.0
O01062,2025-09-10,C0175,Books,Incheon,App,2,19500.0,0.3,0,4.0,3.0
O01063,2025-04-16,C0047,Books,Incheon,Web,1,19200.0,0.1,0,1.0,5.0
O01064,2025-09-16,C0114,Electronics,Busan,App,3,106400.0,0.2,0,5.0,4.0
O01065,2025-05-13,C0094,Fashion,Daejeon,Web,1,49000.0,0.0,0,4.0,3.0
O01066,2025-12-26,C0249,Food,Incheon,App,1,23400.0,0.05,0,7.0,4.0
O01067,2025-06-15,C0093,Home,Daegu,Web,1,30600.0,0.1,0,3.0,5.0
O01068,2025-10-11,C0042,Fashion,Daejeon,App,3,54700.0,0.05,0,4.0,4.0
O01069,2025-01-10,C0221,Home,Daejeon,App,3,47900.0,0.1,0,1.0,4.0
O01070,2025-06-15,C0129,Books,Daegu,Web,1,20900.0,0.05,0,7.0,3.0
O01071,2025-12-03,C0029,Fashion,Daegu,Web,4,44100.0,0.3,0,6.0,3.0
O01072,2025-09-10,C0207,Food,Incheon,App,3,20300.0,0.0,0,3.0,4.0
O01073,2025-07-03,C0064,Food,Daegu,App,3,25100.0,0.2,0,4.0,4.0
O01074,2025-12-17,C0261,Books,Busan,Web,3,17600.0,0.05,0,7.0,4.0
O01075,2025-11-28,C0250,Fashion,Daegu,Web,1,35100.0,0.05,0,3.0,4.0
O01076,2025-05-14,C0111,Fashion,Seoul,App,2,32900.0,0.05,0,2.0,5.0
O01077,2025-08-14,C0167,Home,Daejeon,App,2,43900.0,0.0,0,2.0,5.0
O01078,2025-07-22,C0171,Home,Busan,App,2,34900.0,0.3,0,5.0,4.0
O01079,2025-09-19,C0197,Home,Daegu,Web,1,30500.0,0.2,0,2.0,4.0
O01080,2025-05-19,C0021,Food,Seoul,App,2,17000.0,0.3,0,1.0,5.0
O01081,2025-04-12,C0098,Food,Seoul,Web,4,22100.0,0.3,0,2.0,5.0
O01082,2025-12-11,C0052,Fashion,Daejeon,Web,1,46200.0,0.1,1,7.0,5.0
O01083,2025-12-14,C0210,Food,Daejeon,App,5,23500.0,0.05,0,7.0,3.0
O01084,2025-11-25,C0021,Fashion,Busan,Web,1,54700.0,0.2,0,7.0,4.0
O01085,2025-12-26,C0156,Home,Seoul,App,1,48400.0,0.0,0,2.0,5.0
O01086,2025-11-03,C0219,Electronics,Daejeon,App,1,158600.0,0.2,0,4.0,4.0
O01087,2025-11-07,C0285,Fashion,Daejeon,App,2,39500.0,0.05,0,4.0,4.0
O01088,2025-11-07,C0087,Books,Seoul,App,2,18600.0,0.1,0,4.0,4.0
O01089,2025-07-18,C0003,Home,Daegu,Web,1,25000.0,0.05,0,1.0,5.0
O01090,2025-07-08,C0218,Food,Busan,Web,2,25100.0,0.05,0,5.0,5.0
O01091,2025-04-10,C0001,Electronics,Daegu,Web,1,105900.0,0.0,0,1.0,5.0
O01092,2025-09-24,C0020,Food,Incheon,App,1,21000.0,0.05,0,2.0,4.0
O01093,2025-04-30,C0298,Fashion,Seoul,App,3,58200.0,0.05,0,3.0,4.0
O01094,2025-04-17,C0259,Food,Busan,Web,2,14600.0,0.0,0,5.0,3.0
O01095,2025-08-31,C0213,Books,Incheon,Web,2,20700.0,0.0,0,7.0,5.0
O01096,2025-06-19,C0251,Home,Daegu,Web,2,24800.0,0.1,0,5.0,3.0
O01097,2025-04-01,C0023,Electronics,Seoul,App,5,121100.0,0.0,0,4.0,5.0
O01098,2025-11-19,C0027,Home,Daejeon,App,1,36100.0,0.2,0,4.0,4.0
O01099,2025-11-29,C0091,Electronics,,App,1,115400.0,0.0,0,4.0,4.0
O01100,2025-03-11,C0008,Home,Daejeon,App,1,38900.0,0.1,0,2.0,4.0
O01101,2025-01-04,C0267,Electronics,,Web,2,160800.0,0.0,0,7.0,3.0
O01102,2025-05-20,C0017,Food,Seoul,App,2,16700.0,0.05,0,7.0,2.0
O01103,2025-11-15,C0164,Fashion,Seoul,App,2,49700.0,0.1,0,2.0,5.0
O01104,2025-11-25,C0257,Fashion,Daegu,Web,1,59100.0,0.1,0,1.0,5.0
O01105,2025-02-27,C0221,Electronics,Seoul,App,1,148900.0,0.05,1,2.0,5.0
O01106,2025-11-10,C0071,Books,Seoul,Web,2,11700.0,0.05,0,5.0,5.0
O01107,2025-02-17,C0142,Books,Incheon,App,5,21800.0,0.0,0,1.0,4.0
O01108,2025-06-11,C0165,Books,Daejeon,App,1,11700.0,0.05,0,1.0,5.0
O01109,2025-12-31,C0231,Electronics,Daegu,App,1,133500.0,0.05,0,5.0,4.0
O01110,2025-03-21,C0128,Fashion,Incheon,App,1,49600.0,0.1,0,2.0,4.0
O01111,2025-03-05,C0086,Books,Seoul,Web,1,20000.0,0.05,0,1.0,5.0
O01112,2025-06-24,C0239,Home,Busan,App,1,28100.0,0.1,0,1.0,5.0
O01113,2025-09-14,C0266,Electronics,Daegu,App,1,99100.0,0.05,0,5.0,3.0
O01114,2025-12-16,C0147,Electronics,Seoul,App,2,147200.0,0.0,0,3.0,4.0
O01115,2025-12-27,C0009,Fashion,Incheon,App,1,36200.0,0.0,0,2.0,4.0
O01116,2025-01-29,C0151,Books,Seoul,Web,1,16500.0,0.0,0,5.0,5.0
O01117,2025-02-27,C0267,Electronics,Busan,App,1,145500.0,0.05,0,2.0,3.0
O01118,2025-11-13,C0297,Books,Busan,App,3,18500.0,0.2,0,4.0,4.0
O01119,2025-04-22,C0121,Food,Daegu,Web,1,15300.0,0.1,0,4.0,4.0
O01120,2025-12-05,C0046,Books,Daejeon,App,1,14600.0,0.05,0,5.0,3.0
O01121,2025-10-02,C0172,Books,Seoul,App,1,22100.0,0.0,0,5.0,4.0
O01122,2025-02-16,C0250,Fashion,Daegu,App,2,45600.0,0.2,0,5.0,4.0
O01123,2025-11-23,C0284,Books,Daegu,App,3,11700.0,0.0,0,2.0,5.0
O01124,2025-03-14,C0016,Electronics,Daejeon,Web,1,102400.0,0.05,0,1.0,5.0
O01125,2025-06-25,C0088,Fashion,Daejeon,App,1,42300.0,0.2,0,4.0,5.0
O01126,2025-08-17,C0144,Fashion,Seoul,Web,1,63000.0,0.05,0,1.0,5.0
O01127,2025-07-27,C0030,Electronics,Daegu,App,2,109400.0,0.0,0,4.0,5.0
O01128,2025-10-11,C0266,Electronics,Incheon,App,4,86200.0,0.0,1,5.0,3.0
O01129,2025-09-28,C0034,Electronics,Seoul,App,1,127100.0,0.1,0,6.0,4.0
O01130,2025-12-30,C0200,Electronics,Busan,App,1,91000.0,0.0,0,5.0,4.0
O01131,2025-12-31,C0276,Fashion,Daejeon,App,2,40100.0,0.1,0,7.0,3.0
O01132,2025-08-02,C0206,Electronics,Incheon,App,2,167400.0,0.05,0,4.0,3.0
O01133,2025-02-09,C0229,Electronics,Busan,App,1,143200.0,0.0,0,4.0,2.0
O01134,2025-10-29,C0079,Books,Busan,App,1,11800.0,0.0,1,2.0,5.0
O01135,2025-12-26,C0249,Electronics,Daejeon,App,1,121700.0,0.2,0,5.0,4.0
O01136,2025-05-12,C0126,Electronics,Busan,Web,2,98400.0,0.05,1,6.0,
O01137,2025-07-10,C0019,Electronics,Seoul,App,2,94300.0,0.1,0,3.0,5.0
O01138,2025-06-25,C0110,Electronics,Incheon,App,2,133300.0,0.05,0,1.0,5.0
O01139,2025-01-22,C0105,Home,Daejeon,App,3,36900.0,0.0,0,1.0,5.0
O01140,2025-10-06,C0157,Books,Seoul,App,1,19500.0,0.05,1,5.0,4.0
O01141,2025-05-27,C0080,Food,Busan,Web,1,23800.0,0.05,0,5.0,3.0
O01142,2025-11-13,C0139,Home,Incheon,App,1,30500.0,0.05,0,1.0,5.0
O01143,2025-11-23,C0129,Electronics,Seoul,Web,3,161500.0,0.2,0,1.0,5.0
O01144,2025-11-20,C0099,Food,Daegu,Web,2,19100.0,0.2,0,5.0,3.0
O01145,2025-06-22,C0209,Electronics,Busan,App,1,105700.0,0.1,0,3.0,3.0
O01146,2025-05-14,C0092,Food,,Web,1,23300.0,0.1,0,3.0,4.0
O01147,2025-11-04,C0230,Home,Busan,Web,2,25400.0,0.05,0,2.0,4.0
O01148,2025-11-16,C0076,Books,Daejeon,App,2,17500.0,0.1,0,6.0,4.0
O01149,2025-07-23,C0260,Fashion,Daejeon,App,2,54200.0,0.0,0,6.0,3.0
O01150,2025-12-07,C0110,Food,Incheon,App,1,16100.0,0.2,0,1.0,5.0
O01151,2025-03-01,C0013,Home,Incheon,Web,3,45700.0,0.2,0,1.0,3.0
O01152,2025-12-04,C0045,Home,Daejeon,App,2,30400.0,0.0,0,4.0,4.0
O01153,2025-02-09,C0242,Books,Seoul,App,2,20600.0,0.2,0,5.0,5.0
O01154,2025-03-05,C0262,Food,Daegu,App,2,13600.0,0.2,1,2.0,4.0
O01155,2025-08-09,C0064,Home,Daegu,App,3,28400.0,0.05,0,2.0,4.0
O01156,2025-01-28,C0181,Home,Daegu,Web,4,33800.0,0.2,0,5.0,3.0
O01157,2025-01-22,C0173,Food,Busan,App,2,23400.0,0.0,0,4.0,3.0
O01158,2025-01-01,C0041,Fashion,Daegu,Web,1,36100.0,0.0,0,1.0,5.0
O01159,2025-06-30,C0136,Electronics,Daegu,App,1,157500.0,0.0,0,5.0,3.0
O01160,2025-11-10,C0209,Home,Daejeon,Web,3,30100.0,0.1,0,1.0,5.0
O01161,2025-01-15,C0291,Electronics,Seoul,App,2,122000.0,0.05,0,2.0,5.0
O01162,2025-09-27,C0255,Electronics,Daegu,Web,1,113600.0,0.2,0,5.0,4.0
O01163,2025-11-21,C0030,Home,Daejeon,App,1,27400.0,0.0,0,2.0,4.0
O01164,2025-03-11,C0072,Food,Busan,Web,3,24500.0,0.0,0,1.0,5.0
O01165,2025-03-02,C0132,Food,Daegu,App,3,18100.0,0.1,0,7.0,4.0
O01166,2025-11-29,C0046,Fashion,Seoul,Web,4,53200.0,0.0,0,2.0,4.0
O01167,2025-11-21,C0172,Home,Daegu,Web,1,38600.0,0.1,0,4.0,3.0
O01168,2025-08-12,C0003,Electronics,Daegu,App,2,126100.0,0.05,0,6.0,3.0
O01169,2025-11-20,C0035,Food,Seoul,App,3,20400.0,0.3,0,7.0,4.0
O01170,2025-02-08,C0015,Fashion,Seoul,App,1,59800.0,0.1,0,6.0,4.0
O01171,2025-06-13,C0089,Food,Daegu,App,1,21400.0,0.0,0,3.0,
O01172,2025-11-01,C0229,Books,Busan,App,5,17200.0,0.0,0,6.0,3.0
O01173,2025-04-17,C0054,Food,Incheon,App,1,20700.0,0.0,0,1.0,4.0
O01174,2025-11-05,C0297,Fashion,Seoul,Web,2,50600.0,0.3,0,3.0,5.0
O01175,2025-07-28,C0081,Books,Daejeon,App,2,16100.0,0.1,0,2.0,4.0
O01176,2025-11-04,C0014,Food,Incheon,App,2,20500.0,0.05,0,4.0,4.0
O01177,2025-07-12,C0101,Food,Daejeon,App,1,18200.0,0.0,0,7.0,2.0
O01178,2025-06-02,C0225,Books,Seoul,App,2,19700.0,0.2,0,6.0,3.0
O01179,2025-04-01,C0032,Books,Busan,App,1,22100.0,0.0,0,7.0,4.0
O01180,2025-03-28,C0022,Electronics,Daegu,App,3,164600.0,0.1,0,1.0,4.0
O01181,2025-11-04,C0255,Books,Daegu,App,1,20400.0,0.1,0,6.0,4.0
O01182,2025-02-19,C0178,Food,Daegu,Web,2,20200.0,0.0,0,6.0,2.0
O01183,2025-02-05,C0103,Fashion,Daejeon,App,2,55100.0,0.05,0,4.0,4.0
